Ticker,close,date,high,low,month,open,volume,Daily Return
CIPLA,1657.25,9/12/2024 5:30,1660,1630.55,2024-09,1635,1728200,0.013608563
CIPLA,1659.7,9/13/2024 5:30,1669.2,1643.5,2024-09,1658.9,747149,0.000482247
CIPLA,1659.4,9/16/2024 5:30,1671.85,1654.15,2024-09,1661.2,683436,-0.001083554
CIPLA,1671.8,9/17/2024 5:30,1683,1656.7,2024-09,1660,958137,0.007108434
CIPLA,1651.6,9/18/2024 5:30,1673,1638.05,2024-09,1673,1084127,-0.012791393
CIPLA,1637.7,9/19/2024 5:30,1668,1632.75,2024-09,1660,2048750,-0.013433735
CIPLA,1638.65,9/20/2024 5:30,1652.6,1609.8,2024-09,1645.9,2504382,-0.004404885
CIPLA,1658.15,9/23/2024 5:30,1664.85,1638,2024-09,1646.85,1129445,0.006861584
CIPLA,1637.55,9/24/2024 5:30,1659.6,1624.95,2024-09,1625,1476260,0.007723077
CIPLA,1643.2,9/25/2024 5:30,1649,1618.25,2024-09,1638,759761,0.003174603
CIPLA,1621.8,9/26/2024 5:30,1652.45,1602.3,2024-09,1643.2,2613098,-0.013023369
CIPLA,1672.5,9/27/2024 5:30,1679.05,1630,2024-09,1630.15,3866952,0.025979204
CIPLA,1654.1,9/30/2024 5:30,1678.9,1646.3,2024-09,1675,1313437,-0.012477612
CIPLA,1664.85,10/1/2024 5:30,1667.05,1651.55,2024-10,1660,945740,0.002921687
CIPLA,1656.55,10/3/2024 5:30,1678,1640.35,2024-10,1661.25,1533472,-0.002829195
CIPLA,1623.3,10/4/2024 5:30,1656.4,1577.3,2024-10,1645.1,2371220,-0.013251474
CIPLA,1624.65,10/7/2024 5:30,1644.85,1612.05,2024-10,1623,1553239,0.001016636
CIPLA,1640.7,10/8/2024 5:30,1653.2,1623.85,2024-10,1624.65,1239808,0.009879051
CIPLA,1680.5,10/9/2024 5:30,1702.05,1630.5,2024-10,1630.5,1671718,0.03066544
CIPLA,1618.9,10/10/2024 5:30,1694,1614.1,2024-10,1693.95,2288313,-0.044304732
CIPLA,1595.75,10/11/2024 5:30,1613.8,1573.75,2024-10,1602.1,1894245,-0.003963548
CIPLA,1598.45,10/14/2024 5:30,1605.95,1571.05,2024-10,1600,2301224,-0.00096875
CIPLA,1571.75,10/15/2024 5:30,1604.95,1568,2024-10,1601.9,2206500,-0.0188214
CIPLA,1562.2,10/16/2024 5:30,1573,1550.4,2024-10,1561.4,2519123,0.000512361
CIPLA,1558.7,10/17/2024 5:30,1578.7,1552.15,2024-10,1562.2,1498368,-0.00224043
CIPLA,1551.7,10/18/2024 5:30,1562.05,1536.35,2024-10,1549.05,1879293,0.001710726
CIPLA,1523.75,10/21/2024 5:30,1561.25,1517.15,2024-10,1552,1297970,-0.01820232
CIPLA,1510.35,10/22/2024 5:30,1526.7,1501.5,2024-10,1523,1757792,-0.008305975
CIPLA,1485.6,10/23/2024 5:30,1514.1,1482.3,2024-10,1504.75,1925211,-0.012726367
CIPLA,1492.3,10/24/2024 5:30,1508,1482.05,2024-10,1496,1178365,-0.002473262
CIPLA,1488.9,10/25/2024 5:30,1506.75,1478.8,2024-10,1492.3,1175088,-0.002278362
CIPLA,1503.15,10/28/2024 5:30,1513.2,1471.7,2024-10,1496.8,928896,0.004242384
CIPLA,1477.55,10/29/2024 5:30,1517.15,1450,2024-10,1510,3475282,-0.021490066
CIPLA,1418.25,10/30/2024 5:30,1440,1403,2024-10,1440,5064434,-0.015104167
CIPLA,1551.75,10/31/2024 5:30,1565.95,1518.05,2024-10,1560.05,17447689,-0.005320342
CIPLA,1559.55,11/1/2024 5:30,1573.45,1551.75,2024-11,1565.1,538362,-0.003546099
CIPLA,1584.6,11/4/2024 5:30,1602.95,1563,2024-11,1584,4190449,0.000378788
CIPLA,1601.2,11/5/2024 5:30,1609.95,1577.65,2024-11,1583.6,2238168,0.011113918
CIPLA,1594.05,11/6/2024 5:30,1612.35,1581,2024-11,1610.2,2074821,-0.01002981
CIPLA,1576.15,11/7/2024 5:30,1602,1558.55,2024-11,1600,1512145,-0.01490625
CIPLA,1592.6,11/8/2024 5:30,1597.75,1568.7,2024-11,1575.1,1718495,0.011110406
CIPLA,1552.8,11/11/2024 5:30,1599.75,1544.5,2024-11,1590.1,1725382,-0.023457644
CIPLA,1525.15,11/12/2024 5:30,1556.95,1521.95,2024-11,1551.05,2782808,-0.016698366
CIPLA,1505.6,11/13/2024 5:30,1525.9,1501.2,2024-11,1516.5,1552443,-0.007187603
CIPLA,1499.75,11/14/2024 5:30,1517,1490.25,2024-11,1497,1469143,0.001837007
CIPLA,1465.25,11/18/2024 5:30,1505.15,1460.85,2024-11,1497.5,1760344,-0.021535893
CIPLA,1471.55,11/19/2024 5:30,1485.85,1456.85,2024-11,1465,1116002,0.00447099
CIPLA,1465.5,11/21/2024 5:30,1478.1,1453.85,2024-11,1470,1363706,-0.003061224
CIPLA,1486.5,11/22/2024 5:30,1496.15,1460.05,2024-11,1466,704859,0.013983629
COALINDIA,291.9,10/3/2023 5:30,297.1,290.1,2023-10,297.05,9348540,-0.017337149
COALINDIA,287.95,10/4/2023 5:30,291.5,285.9,2023-10,290.8,6338888,-0.00980055
COALINDIA,289.35,10/5/2023 5:30,290.55,283.9,2023-10,288.8,8687014,0.001904432
COALINDIA,287.8,10/6/2023 5:30,291,287,2023-10,290.95,3741467,-0.010826603
COALINDIA,287.8,10/9/2023 5:30,288.95,283.05,2023-10,286.05,4647845,0.006117812
COALINDIA,303.25,10/10/2023 5:30,303.9,287.8,2023-10,288.25,23283411,0.052038161
COALINDIA,301.85,10/11/2023 5:30,305,299.45,2023-10,304.55,12321154,-0.008865539
COALINDIA,307.2,10/12/2023 5:30,309.1,301.9,2023-10,302.55,15375295,0.01536936
COALINDIA,307.95,10/13/2023 5:30,310.85,304.45,2023-10,305,9516879,0.009672131
COALINDIA,312,10/16/2023 5:30,313.65,306.55,2023-10,307.85,10535107,0.013480591
COALINDIA,317.4,10/17/2023 5:30,318.35,312.1,2023-10,313,7760527,0.014057508
COALINDIA,316.95,10/18/2023 5:30,319.75,315.25,2023-10,317.35,9662837,-0.001260438
COALINDIA,314.8,10/19/2023 5:30,315.7,308.85,2023-10,315.3,8977527,-0.001585791
COALINDIA,312.4,10/20/2023 5:30,316.7,309.6,2023-10,312.5,6009115,-0.00032
COALINDIA,306.1,10/23/2023 5:30,312.85,305,2023-10,312.55,8086150,-0.020636698
COALINDIA,310.3,10/25/2023 5:30,312.7,305,2023-10,306.1,7253336,0.013721006
COALINDIA,305.25,10/26/2023 5:30,309.15,302.9,2023-10,309.15,8329092,-0.012615235
COALINDIA,313.95,10/27/2023 5:30,317.15,306,2023-10,306,10503070,0.025980392
COALINDIA,314.55,10/30/2023 5:30,315.8,311.95,2023-10,315,6229982,-0.001428571
COALINDIA,314.25,10/31/2023 5:30,316.8,310.75,2023-10,316.75,7446586,-0.00789266
COALINDIA,306.65,11/1/2023 5:30,315.8,305.85,2023-11,313.2,9593653,-0.020913155
COALINDIA,308.85,11/2/2023 5:30,312.8,307.3,2023-11,308.95,7071960,-0.000323677
COALINDIA,312,11/3/2023 5:30,314.7,310.3,2023-11,310.6,4658440,0.004507405
COALINDIA,316.55,11/6/2023 5:30,319.55,313,2023-11,313.2,10340818,0.010696041
COALINDIA,314.25,11/7/2023 5:30,318.8,313.65,2023-11,316.5,6826885,-0.007109005
COALINDIA,317.4,11/8/2023 5:30,318.15,314.55,2023-11,316,6424833,0.00443038
COALINDIA,323.55,11/9/2023 5:30,324.5,315.7,2023-11,318.45,15503280,0.016015073
COALINDIA,323.4,11/10/2023 5:30,326.15,321.55,2023-11,324.45,8445203,-0.003236246
COALINDIA,331.8,11/12/2023 5:30,336.7,328.25,2023-11,330,10263484,0.005454545
COALINDIA,349.35,11/13/2023 5:30,350,330.3,2023-11,333,42178783,0.049099099
COALINDIA,350.6,11/15/2023 5:30,359,348.6,2023-11,359,35092206,-0.023398329
COALINDIA,345.8,11/16/2023 5:30,354.5,344.85,2023-11,353,17617280,-0.020396601
COALINDIA,345.25,11/17/2023 5:30,348.55,342.3,2023-11,348,13542916,-0.007902299
COALINDIA,347.75,11/20/2023 5:30,352.4,343.95,2023-11,348,19032608,-0.000718391
COALINDIA,334.2,11/21/2023 5:30,338.5,328.85,2023-11,335,15148068,-0.00238806
COALINDIA,332.15,11/22/2023 5:30,337.9,330,2023-11,335.8,7599447,-0.010869565
COALINDIA,334.45,11/23/2023 5:30,336.05,330,2023-11,332.5,6186567,0.005864662
COALINDIA,332.8,11/24/2023 5:30,337.45,332.1,2023-11,335.35,7054445,-0.007603996
COALINDIA,341.95,11/28/2023 5:30,342.5,333.3,2023-11,334.8,10791886,0.021356033
COALINDIA,342.35,11/29/2023 5:30,345,338.1,2023-11,343,14149513,-0.001895044
COALINDIA,342.15,11/30/2023 5:30,345,338.05,2023-11,345,11959336,-0.00826087
COALINDIA,346.65,12/1/2023 5:30,351.1,342.45,2023-12,343.8,15105221,0.008289703
COALINDIA,354.7,12/4/2023 5:30,360,350.65,2023-12,351.1,22705896,0.010253489
COALINDIA,355.55,12/5/2023 5:30,356.45,350,2023-12,355.7,15782945,-0.000421704
COALINDIA,352.15,12/6/2023 5:30,362.5,349.45,2023-12,355.8,14817158,-0.010258572
COALINDIA,351.95,12/7/2023 5:30,353.8,348.4,2023-12,353.8,8507659,-0.005228943
COALINDIA,351,12/8/2023 5:30,358.4,346.9,2023-12,352,13444251,-0.002840909
COALINDIA,353.65,12/11/2023 5:30,358.6,351,2023-12,351,11420609,0.007549858
COALINDIA,347.5,12/12/2023 5:30,354.6,345.15,2023-12,354.15,8789103,-0.018777354
COALINDIA,345.2,12/13/2023 5:30,349.8,343.7,2023-12,349.4,8091533,-0.012020607
COALINDIA,347.6,12/14/2023 5:30,351.2,345.8,2023-12,349.2,13142466,-0.004581901
COALINDIA,350,12/15/2023 5:30,354.35,348.45,2023-12,350,14331890,0
COALINDIA,347.65,12/18/2023 5:30,351.25,342.3,2023-12,351,7959685,-0.00954416
COALINDIA,366.95,12/19/2023 5:30,369.75,346.5,2023-12,346.5,28937243,0.059018759
COALINDIA,352.15,12/20/2023 5:30,371.8,350,2023-12,369,23224408,-0.045663957
COALINDIA,355.5,12/21/2023 5:30,356.8,346.1,2023-12,351.1,10028664,0.012532042
COALINDIA,363.25,12/22/2023 5:30,367.4,356.4,2023-12,359,13916380,0.01183844
COALINDIA,366.05,12/26/2023 5:30,371.8,362.5,2023-12,363.8,11910267,0.006184717
COALINDIA,365.6,12/27/2023 5:30,369.2,362.4,2023-12,367,7890042,-0.003814714
COALINDIA,380.95,12/28/2023 5:30,382.5,365.8,2023-12,366.8,28310022,0.038576881
COALINDIA,376,12/29/2023 5:30,381.7,374.25,2023-12,381.5,8859317,-0.014416776
COALINDIA,381.8,1/1/2024 5:30,386.8,377.45,2024-01,377.8,11124690,0.010587612
COALINDIA,392.65,1/2/2024 5:30,395.85,384.25,2024-01,387.4,28363847,0.013551884
COALINDIA,384.55,1/3/2024 5:30,394.8,383.85,2024-01,394.8,12903439,-0.025962513
COALINDIA,384.75,1/4/2024 5:30,389.8,383.9,2024-01,387.8,11039940,-0.007864879
COALINDIA,384.25,1/5/2024 5:30,388.5,382.5,2024-01,386.8,8369460,-0.006592554
COALINDIA,380.4,1/8/2024 5:30,388.65,379.25,2024-01,386.45,9424716,-0.015655324
COALINDIA,385.35,1/9/2024 5:30,387.95,382.1,2024-01,383.65,9473743,0.004431122
COALINDIA,382.05,1/10/2024 5:30,385.85,375.85,2024-01,385.85,9670366,-0.009848387
COALINDIA,384.35,1/11/2024 5:30,388.9,383.3,2024-01,385.5,9163771,-0.002983139
COALINDIA,381.1,1/12/2024 5:30,385.8,379.55,2024-01,385.8,7471050,-0.012182478
COALINDIA,384.65,1/15/2024 5:30,387.9,381.4,2024-01,382.5,7490747,0.005620915
COALINDIA,381.9,1/16/2024 5:30,386.95,377.05,2024-01,385.4,10165133,-0.009081474
COALINDIA,379.65,1/17/2024 5:30,385.35,377.2,2024-01,381.8,10996538,-0.005631221
COALINDIA,375.65,1/18/2024 5:30,382.55,368,2024-01,380.8,12493835,-0.01352416
COALINDIA,383.25,1/19/2024 5:30,384.9,379.1,2024-01,380.65,15893456,0.006830422
COALINDIA,398.8,1/20/2024 5:30,401.5,384.45,2024-01,386.5,26121433,0.031824062
COALINDIA,375.3,1/23/2024 5:30,404.8,373.65,2024-01,403.5,16406737,-0.069888476
COALINDIA,382.6,1/24/2024 5:30,387.8,374.25,2024-01,379.8,22938994,0.007372301
COALINDIA,389.4,1/25/2024 5:30,391.7,385.35,2024-01,386.8,13440949,0.00672182
COALINDIA,412.8,1/29/2024 5:30,414.7,391.5,2024-01,392.9,27149058,0.05064902
COALINDIA,402.55,1/30/2024 5:30,415.8,401.6,2024-01,415.75,14159072,-0.03174985
COALINDIA,406.15,1/31/2024 5:30,409.15,400.4,2024-01,405.05,23750822,0.002715714
COALINDIA,406.7,2/1/2024 5:30,411.9,402.5,2024-02,408.8,8862155,-0.005136986
COALINDIA,419.8,2/2/2024 5:30,422.9,409.65,2024-02,410.8,25177075,0.021908471
COALINDIA,440.25,2/5/2024 5:30,450,417.1,2024-02,423.25,31418925,0.040165387
COALINDIA,448.65,2/6/2024 5:30,451,437.25,2024-02,444.8,13386526,0.008655576
COALINDIA,452.65,2/7/2024 5:30,460.55,447.8,2024-02,454,14430152,-0.002973568
COALINDIA,459.2,2/8/2024 5:30,468.6,450,2024-02,454.8,18790158,0.009674582
COALINDIA,456.2,2/9/2024 5:30,463.8,435.65,2024-02,462.2,17472069,-0.012981393
COALINDIA,432.8,2/12/2024 5:30,457.45,430.05,2024-02,457,19472346,-0.052954048
COALINDIA,452.35,2/13/2024 5:30,457.85,434,2024-02,443.8,35665854,0.019265435
COALINDIA,466.35,2/14/2024 5:30,468,443,2024-02,451.65,18592696,0.032547326
COALINDIA,476.85,2/15/2024 5:30,481.25,467.55,2024-02,469,18501875,0.01673774
COALINDIA,480,2/16/2024 5:30,487.6,477.5,2024-02,482.4,14513583,-0.004975124
COALINDIA,461,2/19/2024 5:30,487.45,455.45,2024-02,482.8,19798448,-0.045153273
COALINDIA,446.5,2/20/2024 5:30,457.95,441,2024-02,457.95,27899165,-0.02500273
COALINDIA,432.95,2/21/2024 5:30,450.95,431,2024-02,450.95,19032050,-0.039915733
COALINDIA,445.15,2/22/2024 5:30,448,427.95,2024-02,438,22083710,0.016324201
COALINDIA,443.9,2/23/2024 5:30,449.6,441.65,2024-02,448,9625544,-0.009151786
COALINDIA,442.3,2/26/2024 5:30,447.25,440.55,2024-02,443.9,7570244,-0.003604415
COALINDIA,441.4,2/27/2024 5:30,445.3,435.05,2024-02,442.3,8343526,-0.002034818
COALINDIA,434.2,2/28/2024 5:30,442.85,430.35,2024-02,440.3,8893614,-0.01385419
COALINDIA,436.7,2/29/2024 5:30,444,429.65,2024-02,444,11711699,-0.016441441
COALINDIA,446.35,3/1/2024 5:30,448.8,438,2024-03,438,8411615,0.019063927
COALINDIA,448.5,3/2/2024 5:30,450,446.45,2024-03,447.2,1085461,0.002906977
COALINDIA,455.4,3/4/2024 5:30,458,448.05,2024-03,451.85,11977226,0.00785659
COALINDIA,460.65,3/5/2024 5:30,461.75,453.55,2024-03,456,9605493,0.010197368
COALINDIA,461.6,3/6/2024 5:30,464.95,444.55,2024-03,462.45,14061966,-0.001838037
COALINDIA,458.6,3/7/2024 5:30,465.4,456.05,2024-03,461.6,9680802,-0.006499133
COALINDIA,453.9,3/11/2024 5:30,462.85,452.4,2024-03,461,7824738,-0.015401302
COALINDIA,449.3,3/12/2024 5:30,455.8,446.7,2024-03,453.9,8409613,-0.010134391
COALINDIA,417.05,3/13/2024 5:30,449.9,410,2024-03,449.3,17803423,-0.071778322
COALINDIA,427.7,3/14/2024 5:30,428.85,412.2,2024-03,419,20478918,0.020763723
COALINDIA,415.25,3/15/2024 5:30,428.05,401.2,2024-03,427.7,25435001,-0.029109189
COALINDIA,421.85,3/18/2024 5:30,423.5,413.55,2024-03,416,9803914,0.0140625
COALINDIA,419.05,3/19/2024 5:30,424.6,414,2024-03,417,8373676,0.004916067
COALINDIA,419.5,3/20/2024 5:30,422.8,412.7,2024-03,419.8,6950340,-0.000714626
COALINDIA,432.05,3/21/2024 5:30,433.55,423.15,2024-03,424,9911230,0.018985849
COALINDIA,431.95,3/22/2024 5:30,436.2,428.3,2024-03,430.9,9172888,0.00243676
COALINDIA,435.95,3/26/2024 5:30,440.95,430.9,2024-03,433.8,9389403,0.004956201
COALINDIA,429.45,3/27/2024 5:30,439.8,426.05,2024-03,439.8,17985246,-0.023533424
COALINDIA,434.1,3/28/2024 5:30,438.45,430,2024-03,430,10332853,0.009534884
COALINDIA,442.05,4/1/2024 5:30,443.8,434.8,2024-04,436.7,7256592,0.012250973
COALINDIA,443.2,4/2/2024 5:30,448.3,436.05,2024-04,442.05,11530800,0.002601516
COALINDIA,445.5,4/3/2024 5:30,447,440.9,2024-04,443.2,6972648,0.005189531
COALINDIA,448.85,4/4/2024 5:30,453.5,442.55,2024-04,450,14743020,-0.002555556
COALINDIA,446.95,4/5/2024 5:30,448.85,444,2024-04,448.75,4820138,-0.004011142
COALINDIA,447.4,4/8/2024 5:30,450.45,444.55,2024-04,449,3980972,-0.003563474
COALINDIA,439.85,4/9/2024 5:30,450.3,437.25,2024-04,448.7,8005012,-0.019723646
COALINDIA,456.35,4/10/2024 5:30,458.6,442.1,2024-04,442.55,15825331,0.031182917
COALINDIA,455.6,4/12/2024 5:30,463.45,452.55,2024-04,455,11259294,0.001318681
COALINDIA,451,4/15/2024 5:30,455.8,441.1,2024-04,448.95,7680715,0.00456621
COALINDIA,453.2,4/16/2024 5:30,456.4,446.35,2024-04,449,4996845,0.00935412
COALINDIA,438.6,4/18/2024 5:30,456.8,435.15,2024-04,454.95,10945138,-0.035938015
COALINDIA,435.3,4/19/2024 5:30,438.6,428.05,2024-04,436,7628287,-0.001605505
COALINDIA,442.95,4/22/2024 5:30,444.5,438,2024-04,440.9,6396926,0.00464958
COALINDIA,440.95,4/23/2024 5:30,445.75,439.25,2024-04,445.75,5390120,-0.010768368
COALINDIA,443.85,4/24/2024 5:30,448.7,441.15,2024-04,441.55,6538090,0.005208923
COALINDIA,452.45,4/25/2024 5:30,454,441.75,2024-04,443,10858594,0.021331828
COALINDIA,455.8,4/26/2024 5:30,460.45,452.2,2024-04,454,7209435,0.003964758
COALINDIA,453.25,4/29/2024 5:30,458.7,450.55,2024-04,458.7,5305655,-0.011881404
COALINDIA,454.3,4/30/2024 5:30,458.4,452.05,2024-04,456.4,6021793,-0.004601227
COALINDIA,453.9,5/2/2024 5:30,459.55,449.4,2024-05,457.55,14980896,-0.00797727
COALINDIA,474.6,5/3/2024 5:30,475.8,449.4,2024-05,457.9,51071947,0.036470845
COALINDIA,460.6,5/6/2024 5:30,481.45,444.05,2024-05,479,36408390,-0.038413361
COALINDIA,456,5/7/2024 5:30,469.5,452.85,2024-05,463,13728379,-0.01511879
COALINDIA,464.45,5/8/2024 5:30,471.4,455.1,2024-05,456.7,16978094,0.016969564
COALINDIA,443.5,5/9/2024 5:30,467.7,441.35,2024-05,465.35,15601338,-0.046953906
COALINDIA,449.4,5/10/2024 5:30,451.15,440.25,2024-05,447.2,9190621,0.004919499
COALINDIA,444,5/13/2024 5:30,451.8,434.7,2024-05,451.25,11107909,-0.016066482
COALINDIA,448.7,5/14/2024 5:30,450.65,445.1,2024-05,446.7,6592194,0.004477278
COALINDIA,467.85,5/15/2024 5:30,470,449.5,2024-05,450,23543942,0.039666667
COALINDIA,468.3,5/16/2024 5:30,475,457.85,2024-05,468.65,17232651,-0.000746826
COALINDIA,470.25,5/17/2024 5:30,473.7,466.8,2024-05,469.05,10625019,0.002558363
COALINDIA,469.7,5/18/2024 5:30,473,468.55,2024-05,472.9,986166,-0.006766758
COALINDIA,490.65,5/21/2024 5:30,493.9,469.7,2024-05,469.7,27356982,0.044602938
COALINDIA,501.7,5/22/2024 5:30,507.35,491.6,2024-05,494.5,28346931,0.014560162
COALINDIA,497.3,5/23/2024 5:30,503.8,492.1,2024-05,503.4,14378840,-0.0121176
COALINDIA,501,5/24/2024 5:30,505.4,489.15,2024-05,495.95,12190536,0.010182478
COALINDIA,494.45,5/27/2024 5:30,503,490.75,2024-05,502.95,8811105,-0.016900288
COALINDIA,487.65,5/28/2024 5:30,496.2,484.1,2024-05,496,8165238,-0.016834677
COALINDIA,486.45,5/29/2024 5:30,491.9,482.1,2024-05,482.1,8014727,0.009023024
COALINDIA,482.15,5/30/2024 5:30,487.95,479.5,2024-05,486,7725080,-0.007921811
COALINDIA,491.2,5/31/2024 5:30,493.1,479,2024-05,484.4,11223848,0.014037985
COALINDIA,512.35,6/3/2024 5:30,527.4,505.55,2024-06,515,24416215,-0.005145631
COALINDIA,441.9,6/4/2024 5:30,512.4,410.8,2024-06,512.35,48046493,-0.13750366
COALINDIA,460.55,6/5/2024 5:30,462.85,425.1,2024-06,452,18966089,0.018915929
COALINDIA,472.95,6/6/2024 5:30,484.4,464.65,2024-06,470,21757857,0.006276596
COALINDIA,479.15,6/7/2024 5:30,481.3,467.6,2024-06,473,8317343,0.013002114
COALINDIA,477.7,6/10/2024 5:30,488,475.5,2024-06,485,10958537,-0.015051546
COALINDIA,476.35,6/11/2024 5:30,483.5,475.2,2024-06,482,11169021,-0.011721992
COALINDIA,488.7,6/12/2024 5:30,494.3,479.35,2024-06,481,15412796,0.016008316
COALINDIA,487.9,6/13/2024 5:30,493.9,483.5,2024-06,493.9,7438571,-0.012148208
COALINDIA,486.95,6/14/2024 5:30,492.4,485.25,2024-06,487.9,5974636,-0.00194712
COALINDIA,489.05,6/18/2024 5:30,492.9,485.2,2024-06,492,6946544,-0.005995935
COALINDIA,477.95,6/19/2024 5:30,491.2,476.5,2024-06,489.4,8962510,-0.023395995
COALINDIA,483.15,6/20/2024 5:30,487.4,471.55,2024-06,481.05,7864157,0.004365451
COALINDIA,480.2,6/21/2024 5:30,491.4,479,2024-06,483.15,10340882,-0.006105764
COALINDIA,473.7,6/24/2024 5:30,480.05,472,2024-06,480,11124175,-0.013125
COALINDIA,469.25,6/25/2024 5:30,477.95,465.3,2024-06,475.9,7951999,-0.013973524
COALINDIA,468.75,6/26/2024 5:30,471.85,465.05,2024-06,470.25,6655899,-0.003189793
COALINDIA,467.05,6/27/2024 5:30,469,461.5,2024-06,468.75,14857335,-0.003626667
COALINDIA,473.15,6/28/2024 5:30,476,468,2024-06,470,8302706,0.006702128
COALINDIA,474.8,7/1/2024 5:30,476.3,471.25,2024-07,473.35,8579861,0.003063272
COALINDIA,479.1,7/2/2024 5:30,485,473.35,2024-07,478,14629287,0.002301255
COALINDIA,484.95,7/3/2024 5:30,487.65,479.4,2024-07,481.9,7244652,0.006329114
COALINDIA,489.55,7/4/2024 5:30,492.8,485.3,2024-07,488.75,7796954,0.001636829
COALINDIA,491.5,7/5/2024 5:30,493.3,486.9,2024-07,489.5,5754517,0.004085802
COALINDIA,493.3,7/8/2024 5:30,496,487.2,2024-07,492.7,7477292,0.00121778
COALINDIA,493.8,7/9/2024 5:30,496.95,491.1,2024-07,496.95,6444684,-0.006338666
COALINDIA,490.75,7/10/2024 5:30,494.9,480.55,2024-07,493.8,5981477,-0.00617659
COALINDIA,500.05,7/11/2024 5:30,506,488.55,2024-07,492,20146927,0.016361789
COALINDIA,496.2,7/12/2024 5:30,508.6,495.5,2024-07,504,8198389,-0.01547619
COALINDIA,497.75,7/15/2024 5:30,503.6,492.55,2024-07,500,7106020,-0.0045
COALINDIA,512.45,7/16/2024 5:30,518.4,498,2024-07,498,23169665,0.029016064
COALINDIA,505.25,7/18/2024 5:30,515.8,501.25,2024-07,515.35,12540956,-0.019598331
COALINDIA,488,7/19/2024 5:30,506.4,486.75,2024-07,505.3,9971704,-0.034237087
COALINDIA,491.2,7/22/2024 5:30,496,483.55,2024-07,488,7281653,0.006557377
COALINDIA,487,7/23/2024 5:30,495.8,464.55,2024-07,494,11311831,-0.01417004
COALINDIA,493.8,7/24/2024 5:30,499.4,485.1,2024-07,486.7,6823248,0.014588042
COALINDIA,494,7/25/2024 5:30,503.55,484,2024-07,491,10281157,0.00610998
COALINDIA,509.85,7/26/2024 5:30,511.7,498.25,2024-07,498.25,20437968,0.023281485
COALINDIA,512.15,7/29/2024 5:30,515.7,507.5,2024-07,514.5,7259754,-0.004567541
COALINDIA,519.35,7/30/2024 5:30,525.6,509.95,2024-07,512.15,13197520,0.014058381
COALINDIA,522.2,7/31/2024 5:30,525.4,510.5,2024-07,523.45,11972565,-0.002388003
COALINDIA,540.4,8/1/2024 5:30,542.25,528,2024-08,535,34763894,0.010093458
COALINDIA,524.5,8/2/2024 5:30,537.2,522.3,2024-08,534,10985150,-0.017790262
COALINDIA,506.8,8/5/2024 5:30,515,497.55,2024-08,515,11835031,-0.01592233
COALINDIA,499.6,8/6/2024 5:30,517.2,498,2024-08,508.1,7142269,-0.01672899
COALINDIA,531.5,8/7/2024 5:30,532.8,507.7,2024-08,507.7,18293730,0.046878078
COALINDIA,523.45,8/8/2024 5:30,535,521.25,2024-08,534,13624148,-0.019756554
COALINDIA,529.8,8/9/2024 5:30,531.35,521.85,2024-08,530,6468264,-0.000377358
COALINDIA,523.95,8/12/2024 5:30,530.5,523.3,2024-08,529,5238736,-0.009546314
COALINDIA,521.75,8/13/2024 5:30,529.9,520,2024-08,525,5201294,-0.006190476
COALINDIA,504.7,8/14/2024 5:30,527.9,499.05,2024-08,522.9,14766889,-0.03480589
COALINDIA,512.3,8/16/2024 5:30,515.75,502.5,2024-08,507.7,7313429,0.009060469
COALINDIA,522,8/19/2024 5:30,523.45,513.15,2024-08,513.8,10737456,0.015959517
COALINDIA,524.6,8/20/2024 5:30,528.45,521.05,2024-08,524.35,8191127,0.000476781
COALINDIA,532.2,8/21/2024 5:30,535.25,524.4,2024-08,526.5,9067794,0.010826211
COALINDIA,528.85,8/22/2024 5:30,535.45,526.8,2024-08,534,8531700,-0.009644195
COALINDIA,538.85,8/23/2024 5:30,541.15,528.85,2024-08,528.95,12566904,0.018716325
COALINDIA,538.1,8/26/2024 5:30,543.55,534.7,2024-08,542,7193307,-0.007195572
COALINDIA,531.4,8/27/2024 5:30,541.7,530,2024-08,539.1,7865530,-0.014283064
COALINDIA,526.35,8/28/2024 5:30,535.55,525.45,2024-08,533.9,6066259,-0.014141225
COALINDIA,527.55,8/29/2024 5:30,530,516.1,2024-08,526.35,9147836,0.002279852
COALINDIA,524.95,8/30/2024 5:30,537,522,2024-08,530,30921282,-0.009528302
COALINDIA,520.85,9/2/2024 5:30,529,517.65,2024-09,527,6370038,-0.011669829
COALINDIA,519.6,9/3/2024 5:30,523.6,518.25,2024-09,521,5526155,-0.00268714
COALINDIA,503.65,9/4/2024 5:30,516.85,500.55,2024-09,516.85,16783593,-0.025539325
COALINDIA,497,9/5/2024 5:30,507.5,495.15,2024-09,507.5,10830621,-0.020689655
COALINDIA,488.55,9/6/2024 5:30,499,481.05,2024-09,499,13110103,-0.020941884
COALINDIA,484.45,9/9/2024 5:30,488.5,478.05,2024-09,488,10189742,-0.00727459
COALINDIA,491.1,9/10/2024 5:30,492,481.8,2024-09,487.3,9809547,0.007798071
COALINDIA,483.95,9/11/2024 5:30,493.55,481.95,2024-09,492.85,8134497,-0.018058233
COALINDIA,495.65,9/12/2024 5:30,497.25,482.25,2024-09,487,12058489,0.017761807
COALINDIA,490.25,9/13/2024 5:30,497.85,489.5,2024-09,497,8093877,-0.013581489
COALINDIA,493.25,9/16/2024 5:30,494.9,487.35,2024-09,492.5,5244657,0.001522843
